fips,diff_brfss_access2,diff_brfss_checkup,diff_brfss_csmoking,diff_brfss_depression,diff_brfss_diabetes,diff_brfss_ghlth,diff_brfss_mhlth,diff_brfss_obesity,diff_acs_pct_age_gte65,diff_acs_pct_dg_bb_int,diff_acs_pct_ed_9_12,diff_acs_pct_ed_asc,diff_acs_pct_ed_b,diff_acs_pct_ed_gr,diff_acs_pct_ed_hs,diff_acs_pct_ed_lt9,diff_acs_pct_ed_sc,diff_acs_pct_eth_hisp,diff_acs_pct_hlth_unins,diff_acs_pct_occ_mgt,diff_acs_pct_occ_nat_res,diff_acs_pct_occ_prod,diff_acs_pct_occ_sales,diff_acs_pct_occ_svc,diff_acs_pct_occ_unemp,diff_acs_pct_race_aian,diff_acs_pct_race_asian,diff_acs_pct_race_black,diff_acs_pct_race_nhopi,diff_acs_pct_race_other,diff_acs_pct_race_white,diff_acs_pct_ses_pov,diff_acs_pct_sex_female,diff_acs_pct_sex_male,diff_acs_pct_tp_veh_0,diff_acs_pct_tp_veh_1,diff_acs_pct_tp_veh_2,diff_acs_pct_tp_veh_3,diff_acs_pop_tot,diff_brfss_totalpopulation,period
1001,-1.4000000000000004,1.9000000000000057,-1.4999999999999982,1.6000000000000014,0.6000000000000014,0.3999999999999986,0.0,-0.5,0.5,3.5999999999999943,-0.5,-0.40000000000000036,0.3000000000000007,1.1000000000000014,-1.6999999999999957,-0.30000000000000004,1.3999999999999986,-0.7999999999999998,-0.5,-1.7000000000000028,0.5,1.8999999999999986,0.10000000000000142,-0.9000000000000004,0.0,-0.1,0.0,-0.09999999999999787,0.0,0.2,-0.6999999999999886,-2.1999999999999993,-0.3999999999999986,0.3999999999999986,-1.4000000000000004,0.1999999999999993,0.9000000000000057,0.3000000000000007,522,664,2021_2022
1003,0.09999999999999964,4.200000000000003,-0.3000000000000007,1.9000000000000021,0.3999999999999986,1.8000000000000007,0.8999999999999986,-0.4000000000000057,0.5999999999999979,1.0,-0.5,0.09999999999999964,-0.6000000000000014,0.6999999999999993,0.40000000000000213,-0.10000000000000009,0.0,-1.0,-0.3999999999999986,-0.5,0.40000000000000036,0.09999999999999964,0.5999999999999979,-0.6999999999999993,-0.20000000000000018,-0.19999999999999996,-0.09999999999999998,-0.5,0.0,0.09999999999999987,-0.5,1.0,-0.10000000000000142,0.10000000000000142,-0.10000000000000009,-0.5999999999999979,-0.7000000000000028,1.5,6289,7141,2021_2022
1005,-0.5999999999999979,2.5,-3.1000000000000014,0.8999999999999986,0.40000000000000036,1.0999999999999979,0.6000000000000014,0.3999999999999986,0.8000000000000007,3.6000000000000085,-0.6999999999999993,0.6000000000000005,-0.10000000000000053,0.8999999999999995,0.09999999999999432,-0.10000000000000053,-0.6000000000000014,0.5,0.29999999999999893,2.099999999999998,0.3000000000000007,-1.5,-0.3999999999999986,-0.5,-1.4,0.0,0.09999999999999998,-0.5,0.0,0.5000000000000004,0.0,-2.3000000000000007,0.7999999999999972,-0.7999999999999972,0.5,0.0,-1.7999999999999972,1.1999999999999993,-382,-258,2021_2022
1007,-1.200000000000001,3.5999999999999943,-0.1999999999999993,3.3000000000000007,0.9000000000000004,3.1000000000000014,1.9000000000000021,1.7999999999999972,0.8000000000000007,5.1000000000000085,1.3999999999999986,1.2999999999999998,-1.3000000000000007,0.2999999999999998,-3.0,0.20000000000000018,1.1000000000000014,-1.7999999999999998,-1.5999999999999996,0.1999999999999993,-0.20000000000000284,2.3999999999999986,-0.8999999999999986,-1.5,-0.39999999999999947,0.0,0.09999999999999998,-1.6000000000000014,0.0,0.4,-0.10000000000000853,3.700000000000003,1.3999999999999986,-1.3999999999999986,1.2000000000000002,0.6999999999999993,-2.5,0.5,-161,-472,2021_2022
1009,3.0000000000000018,2.5,-0.10000000000000142,3.8000000000000007,1.0999999999999996,4.0,2.3000000000000007,-0.4000000000000057,0.3000000000000007,1.7000000000000028,1.5,-1.0999999999999996,0.09999999999999964,-0.2999999999999998,0.19999999999999574,0.2999999999999998,-0.8000000000000007,-4.9,0.1999999999999993,-1.3999999999999986,0.5,0.5999999999999979,1.0999999999999979,-0.8000000000000007,0.0,0.10000000000000003,-0.2,-0.10000000000000009,0.1,1.0,-1.2000000000000028,1.0,-0.5,0.5,0.2999999999999998,-0.10000000000000142,0.6000000000000014,-0.7999999999999972,193,471,2021_2022
1011,2.1999999999999993,1.3999999999999915,-0.8000000000000007,2.0,1.1999999999999993,4.199999999999999,2.1000000000000014,0.5,0.40000000000000213,1.6000000000000014,0.6999999999999993,-2.2,-1.1999999999999993,-1.0,0.0,3.5,0.3000000000000007,-1.7000000000000002,2.0999999999999996,0.8000000000000007,1.9999999999999982,-3.3999999999999986,-0.8999999999999986,1.5,0.30000000000000004,0.0,0.0,-0.09999999999999432,0.0,1.5,-1.6000000000000014,-3.0,0.7999999999999972,-0.7999999999999972,-2.5999999999999996,-1.3999999999999986,2.6000000000000014,1.4000000000000021,-58,-118,2021_2022
1013,0.09999999999999964,2.299999999999997,-0.7000000000000028,2.700000000000003,0.8000000000000007,2.6000000000000014,1.5,3.5,0.3999999999999986,2.200000000000003,-2.0999999999999996,-0.1999999999999993,-0.2999999999999998,-0.6000000000000005,2.799999999999997,0.10000000000000009,0.40000000000000213,-0.5,-0.40000000000000036,-1.6000000000000014,-1.5999999999999996,2.400000000000002,0.8000000000000007,0.0,0.10000000000000009,0.2,-0.19999999999999996,-0.19999999999999574,0.0,0.09999999999999998,-0.10000000000000142,2.900000000000002,-0.20000000000000284,0.20000000000000284,-0.5999999999999996,0.6999999999999993,3.900000000000002,-4.099999999999998,-200,-234,2021_2022
1015,-1.6999999999999993,2.5,-2.8000000000000007,2.0,0.6999999999999993,0.6999999999999993,0.5,-0.6000000000000014,0.1999999999999993,1.7000000000000028,0.0,0.1999999999999993,0.09999999999999964,-0.5,0.0,0.10000000000000053,0.0,-1.1,-0.3999999999999986,-0.3000000000000007,0.3000000000000007,0.8000000000000007,-0.8000000000000007,0.09999999999999787,0.0,0.0,-0.10000000000000009,0.6000000000000014,0.0,0.19999999999999996,-1.0999999999999943,0.5,-0.19999999999999574,0.19999999999999574,-0.40000000000000036,-0.5,1.3000000000000043,-0.5,-263,-184,2021_2022
1017,-1.4000000000000004,0.6999999999999886,0.5999999999999979,2.599999999999998,1.1999999999999993,4.699999999999999,2.3000000000000007,1.5,0.09999999999999787,1.1000000000000085,-0.3999999999999986,1.0999999999999996,-0.40000000000000036,-0.5999999999999996,3.299999999999997,-0.20000000000000018,-2.8000000000000007,-1.7000000000000002,0.3000000000000007,0.3999999999999986,0.29999999999999893,-1.5,-0.3000000000000007,1.0999999999999979,0.19999999999999996,-0.1,-0.8,0.6999999999999957,0.0,0.19999999999999996,-0.19999999999999574,2.799999999999999,0.3999999999999986,-0.3999999999999986,0.2999999999999998,-0.6999999999999993,-1.6999999999999957,2.1000000000000014,-222,-453,2021_2022
1019,-1.3000000000000007,4.0,-4.599999999999998,0.5,0.20000000000000107,-1.1000000000000014,-0.10000000000000142,2.4000000000000057,0.3000000000000007,1.0999999999999943,-1.3000000000000007,1.4000000000000004,2.1000000000000005,-0.2999999999999998,-0.7999999999999972,-0.7000000000000002,-0.1999999999999993,-0.40000000000000013,0.3999999999999986,2.5,-1.0999999999999996,-3.3000000000000007,0.5,1.299999999999999,-0.2999999999999998,0.2,0.0,-0.7000000000000002,0.0,-0.19999999999999996,-0.20000000000000284,-0.6999999999999993,0.6000000000000014,-0.6000000000000014,-0.3999999999999999,1.9000000000000021,-1.3000000000000043,-0.1999999999999993,94,306,2021_2022
